1    4    5    6    8    9   12   13   14   15   16   19   23   24   26   37   43   52   54   55   62   65   69   73   78   85   89  111  135  144  147  151  166  169  172  198  206  207  216  219  226  227  231  243  262  263  267  272  282  293  300  307  321  332  342  353  358  361  370  376  383  398  429  442  446  466  470  478  496  498  516  537  539  541  548  567  580  701  737  744  772  802  811  830  840  843  846  847  850  872  890  898  916  934  972  977
2    4    5    6    7   10   12   13   15   20   21   22   23   26   28   29   30   31   32   33   35   37   40   44   47   49   50   60   61   63   68   77   83   85   95  102  129  151  157  165  169  176  180  189  203  206  229  237  251  254  263  266  278  280  290  307  312  321  346  359  389  391  396  437  454  460  470  472  480  481  494  509  513  522  527  532  535  542  543  552  577  580  584  592  605  675  678  684  688  693  711  720  724  727  747  774  795  816  821  823  884  904  924  959  962  967  968  970  972  977  988  991  999
3    7    8    9   10   11   12   14   16   18   19   20   21   22   25   26   27   28   29   30   44   46   54   57   63   68   69   79   80   82   85   91   92   95   98   99  113  114  127  135  140  147  159  162  163  181  190  193  196  225  269  271  288  305  316  324  329  335  341  350  352  353  354  364  377  385  404  424  437  459  463  474  479  483  516  517  523  535  583  587  597  639  649  666  670  714  730  744  745  771  797  807  864  866  878  909  916  943  945  952  987  991  997
4    1    2    7   10   11   12   16   18   20   22   23   25   26   28   29   30   34   49   58   59   64   67   72   73   84   88   98  105  117  124  125  135  136  153  160  182  187  197  213  221  230  239  241  292  293  307  320  322  323  346  361  384  387  397  417  421  472  482  484  498  521  530  536  546  578  594  651  655  660  700  723  735  779  787  920  934
5    1    2    6    7    8    9   10   11   12   13   14   15   16   17   19   20   26   27   28   29   30   31   32   33   39   40   42   43   44   45   51   53   56   58   61   65   70   77   80   83   85   92   93   96  103  105  106  117  128  129  140  141  142  146  149  150  152  153  155  159  163  164  167  171  174  177  181  182  184  198  202  234  239  246  264  282  285  288  303  319  335  338  355  358  361  372  377  385  393  413  424  426  430  433  437  450  453  459  461  473  474  510  525  533  563  565  573  583  585  590  605  609  616  632  640  669  689  723  733  737  739  768  775  791  793  802  823  836  837  846  864  873  886  899  904  941  943  961  974  995
6    1    2    5    9   12   13   14   15   16   17   20   23   25   26   28   32   42   43   44   49   68   70   80   81   96  101  102  133  149  154  166  173  175  183  187  213  221  260  265  271  282  285  290  302  312  325  331  334  354  406  416  426  443  469  474  481  483  536  541  561  617  631  641  680  724  842  874  895  909  920  973  981  990
7    2    3    4    5    9   10   14   15   16   17   18   19   21   22   26   27   29   32   33   37   40   46   48   49   51   57   62   66   71   72   75   76   79   80   82   97   99  100  104  112  113  115  118  122  125  150  157  159  160  162  165  171  176  180  185  187  188  197  203  205  211  212  214  219  222  230  233  238  244  246  259  267  275  277  282  295  296  298  303  304  309  317  325  350  362  378  398  409  421  423  434  435  438  443  465  469  491  500  575  580  583  602  614  627  629  632  640  645  646  673  678  679  680  681  683  684  686  695  698  717  751  766  785  804  808  820  860  865  868  870  883  894  909  927  928  969  973
8    1    3    5   11   12   14   15   17   19   21   24   25   27   29   30   35   36   38   39   41   49   52   55   59   65   67   68   73   75   92   93   97   99  100  107  118  127  128  142  161  162  165  167  188  189  190  192  198  213  243  283  301  318  320  324  365  381  387  388  429  431  478  479  509  537  555  569  592  593  595  626  642  650  670  738  775  780  782  785  879  911  950  960  983
9    1    3    5    6    7   10   11   12   14   19   20   21   22   25   27   28   29   30   32   39   41   42   43   44   54   56   57   59   79   98   99  123  134  145  154  161  167  168  195  199  206  246  268  276  295  300  347  351  353  369  373  381  409  445  447  460  470  575  602  610  639  648  739  754  774  786  800  803  808  834  875  919  943  990
10    2    3    4    5    7    9   12   13   15   18   19   20   21   22   23   27   28   29   32   34   39   41   42   43   47   55   56   58   62   69   71   74   77   79   89   93  104  106  109  121  137  144  153  160  190  201  205  225  236  256  270  278  279  282  284  309  337  347  363  365  384  414  418  425  432  433  434  435  457  473  482  494  502  521  526  542  543  548  551  555  558  566  585  601  612  614  623  645  660  661  679  692  702  728  754  763  780  801  806  808  824  838  839  852  853  858  868  875  906  930  942  953  971
